order_id,order_datetime,customer_id,city,restaurant,cuisine,quantity,item_price,discount,gross_amount,revenue,delivery_time_min,status,rating
8672,2024-05-23 21:30:00,12184,Mumbai,Pizza Hub BOM,South Indian,2,220,0.16,440,369.51,48,Delivered,4.0
7339,2024-05-23 22:00:00,19735,Mumbai,Andheri Spice,Pizza,3,450,0.19,1350,1096.55,48,Delivered,3.7
11123,2024-05-24 01:10:00,17737,Chennai,OMR Burgers,Pizza,5,450,0.15,2250,1909.55,47,Delivered,4.0
5966,2024-05-24 01:10:00,16829,Delhi,Karol Bagh Biryani,Chinese,4,300,0.08,1200,1108.66,36,Delivered,3.8
3340,2024-05-24 01:40:00,19843,Hyderabad,Chinese Bowl HYD,South Indian,5,220,0.04,1100,1059.54,41,Delivered,4.7
2221,2024-05-24 03:10:00,14016,Hyderabad,Nizam Bites,South Indian,7,220,0.1,1540,1391.6,33,Delivered,4.5
8804,2024-05-24 03:30:00,12111,Bengaluru,Darshini Express,North Indian,1,280,0.1,280,251.29,29,Delivered,4.4
8440,2024-05-24 03:50:00,12903,Chennai,Pizza Hub CHE,Biryani,2,320,0.07,640,596.06,30,Delivered,4.6
7850,2024-05-24 03:50:00,15142,Mumbai,BKC Biryani Works,North Indian,2,280,0.11,560,498.65,37,Delivered,4.3
11578,2024-05-24 03:50:00,13205,Hyderabad,Paradise,North Indian,4,280,0.07,1120,1041.94,36,Cancelled,
10418,2024-05-24 04:00:00,10854,Bengaluru,Koramangala Biryani Co,North Indian,7,280,0.13,1960,1708.48,38,Delivered,4.0
8797,2024-05-24 04:20:00,18560,Bengaluru,Darshini Express,Pizza,2,450,0.19,900,733.23,46,Delivered,4.3
5895,2024-05-24 04:20:00,17668,Mumbai,Andheri Spice,Biryani,3,320,0.0,960,958.32,25,Delivered,5.0
9445,2024-05-24 04:30:00,19473,Pune,Camp Biryani House,South Indian,5,220,0.15,1100,934.87,40,Delivered,4.3
7099,2024-05-24 04:30:00,11729,Hyderabad,Pizza Hub HYD,North Indian,5,280,0.09,1400,1272.58,26,Delivered,4.9
6924,2024-05-24 04:30:00,18517,Chennai,Pizza Hub CHE,South Indian,2,220,0.02,440,430.11,33,Delivered,4.2
7330,2024-05-24 05:40:00,16238,Pune,Kothrud Chinese,Biryani,4,320,0.02,1280,1250.43,36,Delivered,4.3
5416,2024-05-24 06:30:00,13654,Bengaluru,Koramangala Biryani Co,Pizza,2,450,0.12,900,790.96,36,Delivered,4.6
5694,2024-05-24 07:00:00,17275,Pune,Pizza Hub PNE,North Indian,6,280,0.15,1680,1429.18,33,Delivered,3.8
7708,2024-05-24 16:30:00,12486,Bengaluru,Taste of Indiranagar,Biryani,2,320,0.03,640,620.77,32,Delivered,4.2
8593,2024-05-24 16:50:00,12894,Mumbai,BKC Biryani Works,Burgers,1,250,0.2,250,200.92,31,Delivered,4.8
1690,2024-05-24 20:00:00,18055,Mumbai,Carter Desserts,North Indian,3,280,0.13,840,733.55,38,Delivered,4.0
11920,2024-05-24 20:10:00,15295,Chennai,Pizza Hub CHE,Pizza,5,450,0.15,2250,1920.51,39,Delivered,4.5
351,2024-05-24 20:20:00,16442,Hyderabad,Nizam Bites,Chinese,2,300,0.11,600,532.05,33,Delivered,4.3
6379,2024-05-24 20:30:00,18466,Hyderabad,Bawarchi,Chinese,2,300,0.08,600,550.52,34,Delivered,4.3
10507,2024-05-24 20:30:00,12289,Bengaluru,Namma Chinese,North Indian,4,280,0.08,1120,1024.92,40,Delivered,4.1
11674,2024-05-24 21:20:00,11915,Chennai,OMR Burgers,Desserts,3,180,0.05,540,512.39,28,Delivered,4.4
8850,2024-05-24 21:30:00,10119,Hyderabad,Bawarchi,Biryani,2,320,0.03,640,622.36,36,Delivered,4.5
1188,2024-05-24 21:40:00,14997,Delhi,GK Desserts,Desserts,1,180,0.09,180,163.92,52,Delivered,4.5
2524,2024-05-24 21:50:00,17126,Pune,Burger Bay PNE,Burgers,2,250,0.12,500,440.07,35,Delivered,4.6
11693,2024-05-24 22:10:00,18991,Hyderabad,Chinese Bowl HYD,Burgers,4,250,0.19,1000,811.7,30,Delivered,3.8
6197,2024-05-24 22:10:00,13087,Bengaluru,Namma Chinese,Chinese,2,300,0.09,600,546.69,42,Delivered,4.2
8464,2024-05-24 22:30:00,12255,Delhi,Pizza Hub DEL,Chinese,2,300,0.2,600,480.75,29,Delivered,4.3
10602,2024-05-25 00:20:00,11403,Mumbai,BKC Biryani Works,Biryani,3,320,0.03,960,931.35,38,Delivered,4.3
10572,2024-05-25 00:50:00,18817,Hyderabad,Paradise,Biryani,2,320,0.05,640,606.93,25,Delivered,4.6
716,2024-05-25 01:00:00,19714,Pune,Kothrud Chinese,Desserts,2,180,0.19,360,290.24,47,Delivered,4.5
2947,2024-05-25 01:10:00,13813,Chennai,Adyar Ananda,North Indian,3,280,0.01,840,834.35,18,Delivered,4.3
6612,2024-05-25 01:40:00,17816,Hyderabad,Chinese Bowl HYD,South Indian,3,220,0.07,660,612.48,17,Delivered,4.4
6861,2024-05-25 01:50:00,14440,Bengaluru,Koramangala Biryani Co,North Indian,3,280,0.08,840,772.83,38,Delivered,4.1
8575,2024-05-25 03:10:00,17973,Delhi,Saket Chinese,Burgers,4,250,0.14,1000,856.25,15,Delivered,4.1
5127,2024-05-25 03:20:00,17519,Chennai,T Nagar Chinese,Burgers,3,250,0.1,750,675.88,25,Delivered,4.8
8160,2024-05-25 03:20:00,11203,Bengaluru,Pizza Hub BLR,Burgers,3,250,0.11,750,664.34,45,Delivered,4.5
10661,2024-05-25 03:40:00,13347,Hyderabad,Chinese Bowl HYD,Biryani,2,320,0.03,640,620.37,36,Delivered,4.1
760,2024-05-25 03:50:00,11262,Hyderabad,Paradise,Pizza,3,450,0.19,1350,1091.59,29,Cancelled,
8643,2024-05-25 04:00:00,12198,Bengaluru,Taste of Indiranagar,Desserts,5,180,0.16,900,759.22,38,Returned,
5626,2024-05-25 04:20:00,12298,Pune,Kothrud Chinese,North Indian,1,280,0.09,280,255.07,37,Delivered,3.9
3040,2024-05-25 05:00:00,15559,Pune,FC Road Spice,South Indian,8,220,0.03,1760,1704.39,37,Delivered,4.3
11080,2024-05-25 05:10:00,18230,Delhi,GK Desserts,North Indian,4,280,0.15,1120,955.54,33,Delivered,4.4
3764,2024-05-25 05:10:00,19383,Bengaluru,Pizza Hub BLR,Desserts,5,180,0.06,900,850.23,31,Delivered,4.2
5674,2024-05-25 05:30:00,18677,Mumbai,Andheri Spice,Burgers,3,250,0.16,750,627.66,39,Delivered,3.9
4340,2024-05-25 05:30:00,13277,Hyderabad,Chinese Bowl HYD,Chinese,4,300,0.08,1200,1102.15,29,Delivered,3.6
413,2024-05-25 05:30:00,12996,Chennai,Pizza Hub CHE,Chinese,3,300,0.08,900,823.59,26,Delivered,4.9
10667,2024-05-25 05:40:00,15854,Hyderabad,Bawarchi,Burgers,4,250,0.26,1000,744.49,18,Delivered,4.4
3757,2024-05-25 05:40:00,16542,Bengaluru,Namma Chinese,South Indian,2,220,0.06,440,415.66,43,Delivered,4.1
9220,2024-05-25 05:50:00,12858,Pune,FC Road Spice,South Indian,2,220,0.1,440,396.91,33,Returned,
5032,2024-05-25 05:50:00,18428,Mumbai,Pizza Hub BOM,South Indian,8,220,0.0,1760,1760.0,25,Delivered,4.6
4738,2024-05-25 06:00:00,17900,Bengaluru,Darshini Express,Burgers,2,250,0.15,500,422.99,32,Delivered,4.7
8596,2024-05-25 06:10:00,10689,Pune,Kothrud Chinese,Desserts,5,180,0.21,900,710.99,28,Delivered,4.1
7141,2024-05-25 06:50:00,10154,Delhi,Karol Bagh Biryani,Biryani,5,320,0.07,1600,1488.96,25,Delivered,4.4
1496,2024-05-25 07:10:00,16970,Hyderabad,Chinese Bowl HYD,South Indian,2,220,0.09,440,401.38,36,Delivered,4.6
5500,2024-05-25 16:50:00,13161,Hyderabad,Nizam Bites,Chinese,6,300,0.13,1800,1557.26,36,Delivered,4.9
11486,2024-05-25 19:30:00,14380,Chennai,OMR Burgers,Biryani,3,320,0.02,960,939.8,32,Delivered,4.0
8471,2024-05-25 20:30:00,13453,Mumbai,BKC Biryani Works,Chinese,3,300,0.08,900,832.07,43,Delivered,3.7
11375,2024-05-25 21:10:00,18163,Hyderabad,Bawarchi,South Indian,3,220,0.07,660,616.27,42,Delivered,3.9
1380,2024-05-25 22:10:00,12062,Mumbai,Powai Chinese,Biryani,3,320,0.03,960,935.05,47,Delivered,4.7
8521,2024-05-25 22:10:00,13345,Mumbai,Powai Chinese,Chinese,2,300,0.08,600,551.05,38,Delivered,3.8
10211,2024-05-25 22:40:00,14878,Chennai,T Nagar Chinese,Burgers,2,250,0.14,500,430.37,25,Delivered,4.5
189,2024-05-26 03:00:00,19392,Mumbai,Pizza Hub BOM,Biryani,3,320,0.0,960,960.0,43,Delivered,4.0
9645,2024-05-26 03:10:00,15033,Delhi,Karol Bagh Biryani,Biryani,3,320,0.13,960,839.58,49,Delivered,3.7
3386,2024-05-26 03:10:00,19692,Bengaluru,Pizza Hub BLR,North Indian,3,280,0.04,840,806.53,38,Delivered,4.2
5834,2024-05-26 03:20:00,18653,Bengaluru,Darshini Express,North Indian,6,280,0.13,1680,1459.15,27,Delivered,4.3
4200,2024-05-26 03:30:00,12222,Hyderabad,Bawarchi,Chinese,2,300,0.07,600,558.77,34,Delivered,4.2
10175,2024-05-26 03:40:00,11129,Hyderabad,Pizza Hub HYD,North Indian,3,280,0.06,840,791.3,19,Delivered,4.2
2371,2024-05-26 03:40:00,10502,Chennai,T Nagar Chinese,Biryani,3,320,0.06,960,899.53,34,Delivered,4.2
934,2024-05-26 03:50:00,17037,Bengaluru,Darshini Express,North Indian,4,280,0.04,1120,1076.04,29,Delivered,4.2
2441,2024-05-26 03:50:00,11106,Pune,Burger Bay PNE,Burgers,3,250,0.09,750,683.64,26,Delivered,4.6
7833,2024-05-26 04:00:00,13201,Mumbai,Carter Desserts,Chinese,7,300,0.07,2100,1960.1,26,Delivered,4.3
1630,2024-05-26 04:10:00,19324,Hyderabad,Chinese Bowl HYD,South Indian,2,220,0.08,440,405.01,27,Delivered,4.5
7020,2024-05-26 04:20:00,10284,Pune,Camp Biryani House,Biryani,3,320,0.07,960,896.88,40,Delivered,4.1
10116,2024-05-26 04:20:00,11656,Delhi,Pizza Hub DEL,Chinese,4,300,0.14,1200,1032.48,26,Delivered,4.6
190,2024-05-26 05:30:00,16910,Hyderabad,Paradise,South Indian,5,220,0.07,1100,1021.99,39,Delivered,4.2
3229,2024-05-26 05:30:00,19398,Delhi,Pizza Hub DEL,Chinese,3,300,0.12,900,796.02,35,Delivered,3.7
8659,2024-05-26 06:00:00,12093,Hyderabad,Nizam Bites,North Indian,3,280,0.06,840,787.31,34,Delivered,4.3
9770,2024-05-26 06:20:00,10903,Chennai,Pizza Hub CHE,North Indian,3,280,0.13,840,733.16,31,Delivered,3.8
4630,2024-05-26 06:40:00,16967,Mumbai,Andheri Spice,Chinese,4,300,0.05,1200,1136.21,42,Delivered,4.3
6576,2024-05-26 07:40:00,19268,Hyderabad,Chinese Bowl HYD,Biryani,4,320,0.07,1280,1191.02,31,Delivered,4.4
5621,2024-05-26 16:20:00,12544,Mumbai,Andheri Spice,South Indian,3,220,0.08,660,607.4,32,Delivered,4.6
4975,2024-05-26 16:30:00,14112,Mumbai,Carter Desserts,Burgers,4,250,0.14,1000,862.52,35,Delivered,4.2
5436,2024-05-26 16:50:00,19469,Bengaluru,Koramangala Biryani Co,North Indian,1,280,0.02,280,273.21,46,Delivered,3.8
11137,2024-05-26 17:20:00,15447,Delhi,Karol Bagh Biryani,Pizza,3,450,0.14,1350,1156.95,39,Delivered,3.5
1275,2024-05-26 19:20:00,15179,Pune,Burger Bay PNE,North Indian,4,280,0.07,1120,1040.25,45,Delivered,3.9
6426,2024-05-26 19:30:00,16553,Delhi,Karol Bagh Biryani,Pizza,4,450,0.14,1800,1539.59,30,Delivered,4.1
8030,2024-05-26 19:40:00,12436,Bengaluru,Taste of Indiranagar,North Indian,4,280,0.07,1120,1040.67,31,Delivered,4.0
3166,2024-05-26 20:00:00,10138,Delhi,GK Desserts,South Indian,3,220,0.11,660,588.9,61,Delivered,3.9
6848,2024-05-26 20:30:00,10166,Bengaluru,Darshini Express,Biryani,5,320,0.08,1600,1469.55,41,Delivered,3.6
8687,2024-05-26 20:30:00,12256,Hyderabad,Chinese Bowl HYD,South Indian,3,220,0.08,660,609.28,32,Delivered,4.6
4647,2024-05-26 20:50:00,19769,Hyderabad,Paradise,North Indian,4,280,0.06,1120,1051.59,44,Delivered,4.8
5329,2024-05-26 21:00:00,14344,Chennai,Pizza Hub CHE,South Indian,5,220,0.02,1100,1072.83,34,Delivered,4.4
11509,2024-05-26 21:10:00,12373,Delhi,Saket Chinese,Burgers,3,250,0.19,750,610.78,32,Delivered,4.8
1560,2024-05-26 21:40:00,10391,Hyderabad,Chinese Bowl HYD,Biryani,2,320,0.06,640,599.16,38,Cancelled,
4707,2024-05-26 21:40:00,17661,Bengaluru,Namma Chinese,Chinese,4,300,0.12,1200,1054.33,41,Delivered,3.4
6433,2024-05-26 23:40:00,13114,Chennai,OMR Burgers,Biryani,2,320,0.08,640,589.88,20,Delivered,4.9
5213,2024-05-26 23:50:00,18494,Hyderabad,Paradise,North Indian,3,280,0.11,840,749.1,38,Delivered,4.2
6961,2024-05-27 00:40:00,14237,Mumbai,Andheri Spice,South Indian,1,220,0.11,220,196.21,41,Returned,
4480,2024-05-27 03:00:00,13155,Hyderabad,Nizam Bites,North Indian,6,280,0.1,1680,1509.13,26,Delivered,4.8
6320,2024-05-27 03:20:00,12097,Chennai,OMR Burgers,South Indian,5,220,0.04,1100,1052.12,28,Delivered,4.4
10524,2024-05-27 03:30:00,14597,Chennai,Pizza Hub CHE,Biryani,5,320,0.0,1600,1593.39,30,Delivered,3.8
8644,2024-05-27 03:30:00,18300,Pune,Kothrud Chinese,North Indian,3,280,0.11,840,743.69,29,Delivered,4.7
10156,2024-05-27 04:10:00,17354,Mumbai,BKC Biryani Works,South Indian,2,220,0.01,440,433.41,33,Delivered,4.4
4294,2024-05-27 04:20:00,14150,Pune,FC Road Spice,Pizza,2,450,0.22,900,699.04,37,Delivered,4.1
4082,2024-05-27 04:30:00,17307,Mumbai,BKC Biryani Works,Biryani,1,320,0.05,320,305.14,27,Delivered,4.7
11047,2024-05-27 04:40:00,12267,Hyderabad,Nizam Bites,Biryani,2,320,0.1,640,577.33,31,Delivered,4.2
4649,2024-05-27 04:40:00,17096,Hyderabad,Bawarchi,Chinese,2,300,0.02,600,586.17,25,Delivered,4.0
4985,2024-05-27 04:50:00,18432,Hyderabad,Nizam Bites,South Indian,3,220,0.04,660,632.44,33,Delivered,4.7
10972,2024-05-27 05:00:00,16039,Chennai,Velachery Biryani,Biryani,6,320,0.0,1920,1920.0,32,Delivered,4.7
8794,2024-05-27 06:00:00,12490,Mumbai,Andheri Spice,Biryani,3,320,0.13,960,835.22,43,Delivered,4.8
1793,2024-05-27 06:20:00,18041,Chennai,OMR Burgers,Desserts,3,180,0.13,540,467.62,36,Delivered,3.9
10490,2024-05-27 07:30:00,18591,Bengaluru,Darshini Express,South Indian,3,220,0.08,660,607.55,37,Delivered,4.4
5333,2024-05-27 17:30:00,18245,Hyderabad,Pizza Hub HYD,Chinese,6,300,0.1,1800,1622.32,33,Delivered,4.3
3881,2024-05-27 19:20:00,18791,Delhi,Saket Chinese,South Indian,1,220,0.08,220,203.0,48,Delivered,3.8
6794,2024-05-27 20:00:00,11907,Hyderabad,Nizam Bites,Biryani,6,320,0.08,1920,1761.86,25,Delivered,5.0
5288,2024-05-27 20:20:00,10695,Hyderabad,Chinese Bowl HYD,South Indian,3,220,0.03,660,640.67,35,Delivered,4.4
3210,2024-05-27 20:40:00,18355,Hyderabad,Chinese Bowl HYD,Chinese,1,300,0.13,300,262.48,44,Delivered,4.3
3892,2024-05-27 21:20:00,13815,Pune,Pizza Hub PNE,Burgers,4,250,0.12,1000,884.66,35,Delivered,4.1
8880,2024-05-27 21:30:00,10990,Pune,Burger Bay PNE,South Indian,3,220,0.13,660,576.81,37,Delivered,3.9
10233,2024-05-27 21:40:00,17349,Chennai,Adyar Ananda,Burgers,2,250,0.16,500,419.92,34,Delivered,4.5
9652,2024-05-27 21:50:00,14732,Mumbai,Andheri Spice,Desserts,3,180,0.14,540,463.24,32,Delivered,5.0
10606,2024-05-27 22:00:00,19882,Chennai,T Nagar Chinese,South Indian,4,220,0.06,880,826.37,30,Delivered,4.2
9638,2024-05-27 22:40:00,14565,Bengaluru,Pizza Hub BLR,Desserts,3,180,0.09,540,488.72,30,Delivered,5.0
11279,2024-05-28 02:50:00,16135,Bengaluru,Namma Chinese,North Indian,3,280,0.13,840,727.16,43,Delivered,3.7
8928,2024-05-28 03:00:00,18084,Bengaluru,Pizza Hub BLR,South Indian,4,220,0.08,880,808.87,31,Delivered,4.6
1700,2024-05-28 03:10:00,16906,Pune,Pizza Hub PNE,Chinese,1,300,0.06,300,283.08,17,Delivered,4.7
3605,2024-05-28 03:10:00,16690,Hyderabad,Bawarchi,Pizza,3,450,0.25,1350,1011.76,19,Cancelled,
4327,2024-05-28 03:30:00,12473,Hyderabad,Nizam Bites,South Indian,3,220,0.03,660,638.7,25,Delivered,4.1
10552,2024-05-28 04:50:00,14238,Mumbai,Andheri Spice,South Indian,1,220,0.06,220,207.19,28,Delivered,4.1
1508,2024-05-28 05:50:00,14221,Chennai,T Nagar Chinese,Biryani,2,320,0.04,640,614.22,22,Delivered,4.4
3492,2024-05-28 06:00:00,17017,Hyderabad,Paradise,Pizza,2,450,0.13,900,785.03,32,Delivered,4.7
1157,2024-05-28 06:00:00,11392,Mumbai,Carter Desserts,Chinese,2,300,0.1,600,539.02,37,Delivered,4.6
8275,2024-05-28 06:20:00,15332,Hyderabad,Nizam Bites,Chinese,4,300,0.11,1200,1065.67,18,Delivered,4.9
4648,2024-05-28 06:30:00,19806,Hyderabad,Paradise,Biryani,1,320,0.01,320,316.16,42,Delivered,4.5
5005,2024-05-28 20:20:00,18370,Pune,Pizza Hub PNE,North Indian,2,280,0.07,560,519.95,38,Delivered,4.5
4281,2024-05-28 21:00:00,14135,Hyderabad,Bawarchi,Biryani,1,320,0.01,320,318.03,36,Delivered,5.0
2424,2024-05-28 21:10:00,11032,Chennai,Velachery Biryani,North Indian,5,280,0.08,1400,1294.57,43,Delivered,4.3
11595,2024-05-28 21:30:00,16424,Pune,Camp Biryani House,Desserts,4,180,0.11,720,644.39,37,Delivered,3.8
10034,2024-05-28 21:40:00,14918,Delhi,Pizza Hub DEL,Chinese,4,300,0.12,1200,1061.51,44,Delivered,3.9
5784,2024-05-28 21:40:00,18128,Mumbai,Powai Chinese,Chinese,3,300,0.06,900,845.61,29,Delivered,4.4
1983,2024-05-28 21:40:00,10943,Mumbai,BKC Biryani Works,Desserts,1,180,0.06,180,169.43,50,Delivered,4.4
944,2024-05-28 22:00:00,12936,Pune,Kothrud Chinese,Desserts,6,180,0.14,1080,925.25,43,Delivered,4.2
9432,2024-05-28 22:40:00,14045,Pune,Camp Biryani House,Burgers,4,250,0.17,1000,828.32,37,Delivered,4.0
2569,2024-05-28 22:50:00,12206,Chennai,Pizza Hub CHE,Desserts,4,180,0.1,720,647.36,31,Delivered,4.0
3960,2024-05-28 23:10:00,10748,Pune,Burger Bay PNE,Chinese,2,300,0.12,600,526.35,40,Delivered,4.2
6705,2024-05-29 01:30:00,17058,Delhi,GK Desserts,South Indian,4,220,0.11,880,783.81,36,Delivered,4.6
5875,2024-05-29 03:00:00,19244,Mumbai,Powai Chinese,Biryani,3,320,0.04,960,926.02,39,Delivered,4.3
5132,2024-05-29 03:30:00,13548,Delhi,GK Desserts,North Indian,2,280,0.08,560,514.72,30,Delivered,4.0
1518,2024-05-29 03:30:00,10288,Pune,Kothrud Chinese,Chinese,1,300,0.11,300,265.59,23,Delivered,4.3
2477,2024-05-29 03:40:00,18134,Hyderabad,Nizam Bites,Biryani,3,320,0.0,960,960.0,33,Delivered,4.1
9337,2024-05-29 03:40:00,13778,Pune,Kothrud Chinese,Biryani,3,320,0.05,960,907.31,36,Delivered,3.5
6871,2024-05-29 03:40:00,15268,Chennai,T Nagar Chinese,Desserts,4,180,0.09,720,658.47,41,Delivered,4.2
4739,2024-05-29 03:50:00,14004,Mumbai,Powai Chinese,Biryani,3,320,0.08,960,878.71,15,Delivered,4.9
4603,2024-05-29 04:00:00,16522,Bengaluru,Pizza Hub BLR,South Indian,1,220,0.03,220,212.45,43,Delivered,4.3
1013,2024-05-29 04:20:00,17959,Delhi,Saket Chinese,Chinese,2,300,0.13,600,523.67,35,Delivered,3.8
10495,2024-05-29 04:50:00,17130,Pune,Pizza Hub PNE,Desserts,2,180,0.07,360,336.01,41,Delivered,3.8
10596,2024-05-29 04:50:00,12718,Bengaluru,Taste of Indiranagar,South Indian,2,220,0.1,440,397.28,38,Delivered,3.7
1813,2024-05-29 05:00:00,14532,Mumbai,Pizza Hub BOM,North Indian,3,280,0.11,840,745.9,33,Delivered,3.7
6408,2024-05-29 05:10:00,17156,Bengaluru,Namma Chinese,Biryani,2,320,0.03,640,617.82,31,Delivered,4.6
9173,2024-05-29 05:10:00,11126,Hyderabad,Bawarchi,Chinese,4,300,0.16,1200,1004.02,25,Delivered,4.6
11816,2024-05-29 05:30:00,14910,Bengaluru,Pizza Hub BLR,North Indian,2,280,0.06,560,528.14,40,Delivered,4.1
3182,2024-05-29 05:30:00,18047,Bengaluru,Koramangala Biryani Co,Biryani,2,320,0.02,640,624.57,27,Delivered,4.0
3230,2024-05-29 05:40:00,14491,Pune,Pizza Hub PNE,Pizza,3,450,0.22,1350,1059.0,46,Delivered,3.9
1743,2024-05-29 05:40:00,17502,Bengaluru,Pizza Hub BLR,Biryani,2,320,0.04,640,615.57,28,Delivered,4.5
4959,2024-05-29 05:40:00,17524,Hyderabad,Bawarchi,South Indian,3,220,0.04,660,634.89,20,Delivered,4.4
1407,2024-05-29 05:40:00,18460,Pune,Pizza Hub PNE,Biryani,2,320,0.04,640,613.91,32,Delivered,4.6
5913,2024-05-29 06:00:00,15352,Bengaluru,Darshini Express,South Indian,1,220,0.02,220,215.68,41,Delivered,3.7
8336,2024-05-29 06:20:00,13257,Pune,Pizza Hub PNE,North Indian,4,280,0.0,1120,1120.0,30,Delivered,3.5
4596,2024-05-29 06:20:00,16286,Hyderabad,Paradise,Desserts,5,180,0.15,900,761.49,25,Delivered,4.6
5215,2024-05-29 06:30:00,12268,Hyderabad,Nizam Bites,Chinese,2,300,0.06,600,565.72,34,Delivered,4.1
9815,2024-05-29 06:30:00,12263,Chennai,T Nagar Chinese,Burgers,4,250,0.11,1000,885.96,46,Delivered,4.1
3328,2024-05-29 06:50:00,14777,Chennai,Pizza Hub CHE,Biryani,2,320,0.09,640,585.29,36,Cancelled,
721,2024-05-29 16:00:00,17176,Hyderabad,Pizza Hub HYD,North Indian,1,280,0.11,280,249.38,29,Delivered,3.9
10266,2024-05-29 17:40:00,18206,Bengaluru,Darshini Express,North Indian,2,280,0.13,560,488.21,39,Delivered,3.9
931,2024-05-29 18:40:00,15251,Pune,Pizza Hub PNE,Pizza,2,450,0.09,900,823.41,22,Delivered,4.7
11437,2024-05-29 19:10:00,16800,Bengaluru,Namma Chinese,Desserts,1,180,0.1,180,162.46,41,Delivered,4.1
2376,2024-05-29 19:50:00,12309,Pune,Burger Bay PNE,Desserts,4,180,0.11,720,642.38,43,Cancelled,
10452,2024-05-29 20:00:00,11710,Mumbai,Andheri Spice,Pizza,4,450,0.17,1800,1493.13,39,Cancelled,
8393,2024-05-29 20:20:00,15079,Hyderabad,Nizam Bites,Desserts,6,180,0.05,1080,1028.98,33,Cancelled,
1009,2024-05-29 20:50:00,10717,Delhi,CP Kitchen,North Indian,4,280,0.06,1120,1048.99,31,Delivered,4.7
6162,2024-05-29 20:50:00,12329,Bengaluru,Darshini Express,North Indian,3,280,0.02,840,822.1,42,Delivered,4.1
10024,2024-05-29 21:00:00,17936,Bengaluru,Pizza Hub BLR,South Indian,3,220,0.07,660,611.53,34,Delivered,4.2
5344,2024-05-29 21:10:00,16664,Hyderabad,Bawarchi,Chinese,3,300,0.09,900,820.66,34,Delivered,4.4
2393,2024-05-29 21:10:00,12156,Mumbai,Powai Chinese,Desserts,2,180,0.15,360,306.71,42,Delivered,4.2
9662,2024-05-29 21:20:00,18374,Chennai,Pizza Hub CHE,Desserts,3,180,0.09,540,492.46,36,Delivered,4.7
5514,2024-05-29 22:20:00,19817,Chennai,Pizza Hub CHE,North Indian,3,280,0.03,840,811.99,33,Cancelled,
9834,2024-05-29 23:20:00,15478,Pune,Burger Bay PNE,Biryani,2,320,0.08,640,587.03,32,Delivered,4.5
6258,2024-05-29 23:30:00,19133,Hyderabad,Chinese Bowl HYD,North Indian,6,280,0.11,1680,1492.14,32,Delivered,4.6
6947,2024-05-30 00:30:00,17094,Delhi,Pizza Hub DEL,Pizza,4,450,0.21,1800,1427.78,27,Delivered,4.7
6431,2024-05-30 01:50:00,17464,Bengaluru,Taste of Indiranagar,North Indian,3,280,0.09,840,765.16,35,Delivered,4.7
11320,2024-05-30 02:40:00,11768,Hyderabad,Pizza Hub HYD,North Indian,2,280,0.07,560,519.37,17,Delivered,4.7
11711,2024-05-30 03:30:00,13207,Hyderabad,Nizam Bites,Pizza,4,450,0.15,1800,1534.51,43,Delivered,3.7
1388,2024-05-30 03:30:00,17620,Hyderabad,Nizam Bites,North Indian,3,280,0.09,840,765.7,33,Delivered,4.3
451,2024-05-30 03:40:00,18007,Hyderabad,Nizam Bites,South Indian,2,220,0.07,440,409.99,21,Delivered,4.0
1697,2024-05-30 03:50:00,11140,Bengaluru,Pizza Hub BLR,Chinese,3,300,0.08,900,828.96,36,Delivered,4.3
3437,2024-05-30 04:00:00,19969,Delhi,Saket Chinese,South Indian,7,220,0.09,1540,1403.86,35,Cancelled,
10610,2024-05-30 04:00:00,17105,Bengaluru,Pizza Hub BLR,South Indian,2,220,0.02,440,431.59,35,Delivered,4.4
5142,2024-05-30 04:30:00,15230,Hyderabad,Paradise,Desserts,4,180,0.08,720,663.37,32,Delivered,4.2
11105,2024-05-30 04:30:00,14801,Bengaluru,Darshini Express,Chinese,2,300,0.05,600,567.07,36,Delivered,4.6
11834,2024-05-30 04:30:00,16374,Mumbai,Andheri Spice,Burgers,5,250,0.19,1250,1010.48,34,Delivered,4.9
4173,2024-05-30 04:30:00,12000,Pune,Burger Bay PNE,North Indian,5,280,0.11,1400,1249.37,28,Delivered,4.6
7036,2024-05-30 04:40:00,19034,Mumbai,Carter Desserts,South Indian,1,220,0.06,220,205.98,46,Delivered,4.9
3186,2024-05-30 04:40:00,12064,Mumbai,Pizza Hub BOM,North Indian,3,280,0.08,840,774.54,32,Delivered,4.5
132,2024-05-30 05:10:00,15033,Bengaluru,Darshini Express,Pizza,2,450,0.14,900,770.28,40,Delivered,4.0
10688,2024-05-30 05:30:00,19622,Chennai,Velachery Biryani,North Indian,2,280,0.07,560,519.05,35,Delivered,4.6
6811,2024-05-30 05:40:00,10089,Mumbai,Powai Chinese,North Indian,1,280,0.04,280,267.66,56,Delivered,3.7
7859,2024-05-30 05:40:00,10746,Hyderabad,Bawarchi,Biryani,1,320,0.08,320,295.03,26,Delivered,4.5
2029,2024-05-30 05:40:00,18770,Pune,FC Road Spice,North Indian,3,280,0.12,840,742.44,21,Delivered,5.0
5600,2024-05-30 06:30:00,13010,Chennai,Velachery Biryani,North Indian,3,280,0.07,840,782.99,25,Delivered,4.2
675,2024-05-30 06:50:00,11157,Chennai,Adyar Ananda,Biryani,1,320,0.05,320,304.56,46,Delivered,4.0
